index,label,snr_db,channel,modulation,seed
4390,0,-5,rayleigh,none,42004516
4391,0,-5,rayleigh,none,42004517
4392,0,-5,rayleigh,none,42004518
4393,0,-5,rayleigh,none,42004519
4394,0,-5,rayleigh,none,42004520
4395,0,-5,rayleigh,none,42004521
4396,0,-5,rayleigh,none,42004522
4397,0,-5,rayleigh,none,42004523
4398,0,-5,rayleigh,none,42004524
4399,0,-5,rayleigh,none,42004525
4400,1,-5,rician,16qam,42004526
4401,1,-5,rician,bpsk,42004527
4402,1,-5,rician,16qam,42004528
4403,1,-5,rician,16qam,42004529
4404,1,-5,rician,bpsk,42004530
4405,1,-5,rician,16qam,42004531
4406,1,-5,rician,qpsk,42004532
4407,1,-5,rician,bpsk,42004533
4408,1,-5,rician,16qam,42004534
4409,1,-5,rician,bpsk,42004535
4410,1,-5,rician,16qam,42004536
4411,1,-5,rician,16qam,42004537
4412,1,-5,rician,qpsk,42004538
4413,1,-5,rician,qpsk,42004539
4414,1,-5,rician,bpsk,42004540
4415,1,-5,rician,16qam,42004541
4416,1,-5,rician,qpsk,42004542
4417,1,-5,rician,16qam,42004543
4418,1,-5,rician,16qam,42004544
4419,1,-5,rician,qpsk,42004545
4420,1,-5,rician,qpsk,42004546
4421,1,-5,rician,bpsk,42004547
4422,1,-5,rician,qpsk,42004548
4423,1,-5,rician,qpsk,42004549
4424,1,-5,rician,16qam,42004550
4425,1,-5,rician,16qam,42004551
4426,1,-5,rician,bpsk,42004552
4427,1,-5,rician,bpsk,42004553
4428,1,-5,rician,bpsk,42004554
4429,1,-5,rician,qpsk,42004555
4430,1,-5,rician,16qam,42004556
4431,1,-5,rician,16qam,42004557
4432,1,-5,rician,bpsk,42004558
4433,1,-5,rician,bpsk,42004559
4434,1,-5,rician,bpsk,42004560
4435,1,-5,rician,qpsk,42004561
4436,1,-5,rician,qpsk,42004562
4437,1,-5,rician,bpsk,42004563
4438,1,-5,rician,qpsk,42004564
4439,1,-5,rician,qpsk,42004565
4440,1,-5,rician,16qam,42004566
4441,1,-5,rician,qpsk,42004567
4442,1,-5,rician,bpsk,42004568
4443,1,-5,rician,bpsk,42004569
4444,1,-5,rician,bpsk,42004570
4445,1,-5,rician,bpsk,42004571
4446,1,-5,rician,bpsk,42004572
4447,1,-5,rician,bpsk,42004573
4448,1,-5,rician,16qam,42004574
4449,1,-5,rician,bpsk,42004575
4450,1,-5,rician,qpsk,42004576
4451,1,-5,rician,16qam,42004577
4452,1,-5,rician,16qam,42004578
4453,1,-5,rician,bpsk,42004579
4454,1,-5,rician,bpsk,42004580
4455,1,-5,rician,qpsk,42004581
4456,1,-5,rician,bpsk,42004582
4457,1,-5,rician,16qam,42004583
4458,1,-5,rician,16qam,42004584
4459,1,-5,rician,bpsk,42004585
4460,1,-5,rician,bpsk,42004586
4461,1,-5,rician,16qam,42004587
4462,1,-5,rician,16qam,42004588
4463,1,-5,rician,bpsk,42004589
4464,1,-5,rician,bpsk,42004590
4465,1,-5,rician,bpsk,42004591
4466,1,-5,rician,16qam,42004592
4467,1,-5,rician,16qam,42004593
4468,1,-5,rician,16qam,42004594
4469,1,-5,rician,bpsk,42004595
4470,1,-5,rician,qpsk,42004596
4471,1,-5,rician,bpsk,42004597
4472,1,-5,rician,qpsk,42004598
4473,1,-5,rician,16qam,42004599
4474,1,-5,rician,bpsk,42004600
4475,1,-5,rician,16qam,42004601
4476,1,-5,rician,bpsk,42004602
4477,1,-5,rician,bpsk,42004603
4478,1,-5,rician,bpsk,42004604
4479,1,-5,rician,16qam,42004605
4480,1,-5,rician,16qam,42004606
4481,1,-5,rician,qpsk,42004607
4482,1,-5,rician,bpsk,42004608
4483,1,-5,rician,bpsk,42004609
4484,1,-5,rician,qpsk,42004610
4485,1,-5,rician,16qam,42004611
4486,1,-5,rician,qpsk,42004612
4487,1,-5,rician,qpsk,42004613
4488,1,-5,rician,bpsk,42004614
4489,1,-5,rician,16qam,42004615
4490,1,-5,rician,bpsk,42004616
4491,1,-5,rician,qpsk,42004617
4492,1,-5,rician,bpsk,42004618
4493,1,-5,rician,bpsk,42004619
4494,1,-5,rician,bpsk,42004620
4495,1,-5,rician,16qam,42004621
4496,1,-5,rician,bpsk,42004622
4497,1,-5,rician,qpsk,42004623
4498,1,-5,rician,qpsk,42004624
4499,1,-5,rician,16qam,42004625
4500,1,-5,rician,16qam,42004626
4501,1,-5,rician,qpsk,42004627
4502,1,-5,rician,bpsk,42004628
4503,1,-5,rician,16qam,42004629
4504,1,-5,rician,bpsk,42004630
4505,1,-5,rician,16qam,42004631
4506,1,-5,rician,bpsk,42004632
4507,1,-5,rician,qpsk,42004633
4508,1,-5,rician,16qam,42004634
4509,1,-5,rician,bpsk,42004635
4510,1,-5,rician,bpsk,42004636
4511,1,-5,rician,qpsk,42004637
4512,1,-5,rician,bpsk,42004638
4513,1,-5,rician,bpsk,42004639
4514,1,-5,rician,16qam,42004640
4515,1,-5,rician,bpsk,42004641
4516,1,-5,rician,bpsk,42004642
4517,1,-5,rician,16qam,42004643
4518,1,-5,rician,qpsk,42004644
4519,1,-5,rician,bpsk,42004645
4520,1,-5,rician,bpsk,42004646
4521,1,-5,rician,16qam,42004647
4522,1,-5,rician,qpsk,42004648
4523,1,-5,rician,qpsk,42004649
4524,1,-5,rician,16qam,42004650
4525,1,-5,rician,bpsk,42004651
4526,1,-5,rician,bpsk,42004652
4527,1,-5,rician,16qam,42004653
4528,1,-5,rician,qpsk,42004654
4529,1,-5,rician,qpsk,42004655
4530,1,-5,rician,16qam,42004656
4531,1,-5,rician,bpsk,42004657
4532,1,-5,rician,qpsk,42004658
4533,1,-5,rician,qpsk,42004659
4534,1,-5,rician,16qam,42004660
4535,1,-5,rician,qpsk,42004661
4536,1,-5,rician,qpsk,42004662
4537,1,-5,rician,bpsk,42004663
4538,1,-5,rician,bpsk,42004664
4539,1,-5,rician,qpsk,42004665
4540,1,-5,rician,16qam,42004666
4541,1,-5,rician,bpsk,42004667
4542,1,-5,rician,qpsk,42004668
4543,1,-5,rician,16qam,42004669
4544,1,-5,rician,bpsk,42004670
4545,1,-5,rician,16qam,42004671
4546,1,-5,rician,bpsk,42004672
4547,1,-5,rician,qpsk,42004673
4548,1,-5,rician,bpsk,42004674
4549,1,-5,rician,qpsk,42004675
4550,1,-5,rician,bpsk,42004676
4551,1,-5,rician,16qam,42004677
4552,1,-5,rician,16qam,42004678
4553,1,-5,rician,qpsk,42004679
4554,1,-5,rician,bpsk,42004680
4555,1,-5,rician,16qam,42004681
4556,1,-5,rician,bpsk,42004682
4557,1,-5,rician,bpsk,42004683
4558,1,-5,rician,bpsk,42004684
4559,1,-5,rician,bpsk,42004685
4560,1,-5,rician,bpsk,42004686
4561,1,-5,rician,bpsk,42004687
4562,1,-5,rician,16qam,42004688
4563,1,-5,rician,qpsk,42004689
4564,1,-5,rician,qpsk,42004690
4565,1,-5,rician,16qam,42004691
4566,1,-5,rician,bpsk,42004692
4567,1,-5,rician,qpsk,42004693
4568,1,-5,rician,16qam,42004694
4569,1,-5,rician,16qam,42004695
4570,1,-5,rician,qpsk,42004696
4571,1,-5,rician,16qam,42004697
4572,1,-5,rician,16qam,42004698
4573,1,-5,rician,qpsk,42004699
4574,1,-5,rician,16qam,42004700
4575,1,-5,rician,qpsk,42004701
4576,1,-5,rician,16qam,42004702
4577,1,-5,rician,bpsk,42004703
4578,1,-5,rician,bpsk,42004704
4579,1,-5,rician,bpsk,42004705
4580,1,-5,rician,16qam,42004706
4581,1,-5,rician,bpsk,42004707
4582,1,-5,rician,qpsk,42004708
4583,1,-5,rician,qpsk,42004709
4584,1,-5,rician,16qam,42004710
4585,1,-5,rician,qpsk,42004711
4586,1,-5,rician,bpsk,42004712
4587,1,-5,rician,qpsk,42004713
4588,1,-5,rician,qpsk,42004714
4589,1,-5,rician,16qam,42004715
4590,1,-5,rician,bpsk,42004716
4591,1,-5,rician,qpsk,42004717
4592,1,-5,rician,qpsk,42004718
4593,1,-5,rician,bpsk,42004719
4594,1,-5,rician,bpsk,42004720
4595,1,-5,rician,16qam,42004721
4596,1,-5,rician,16qam,42004722
4597,1,-5,rician,bpsk,42004723
4598,1,-5,rician,qpsk,42004724
4599,1,-5,rician,16qam,42004725
4600,0,-5,rician,none,42004726
4601,0,-5,rician,none,42004727
4602,0,-5,rician,none,42004728
4603,0,-5,rician,none,42004729
4604,0,-5,rician,none,42004730
4605,0,-5,rician,none,42004731
4606,0,-5,rician,none,42004732
4607,0,-5,rician,none,42004733
4608,0,-5,rician,none,42004734
4609,0,-5,rician,none,42004735
4610,0,-5,rician,none,42004736
4611,0,-5,rician,none,42004737
4612,0,-5,rician,none,42004738
4613,0,-5,rician,none,42004739
4614,0,-5,rician,none,42004740
4615,0,-5,rician,none,42004741
4616,0,-5,rician,none,42004742
4617,0,-5,rician,none,42004743
4618,0,-5,rician,none,42004744
4619,0,-5,rician,none,42004745
4620,0,-5,rician,none,42004746
4621,0,-5,rician,none,42004747
4622,0,-5,rician,none,42004748
4623,0,-5,rician,none,42004749
4624,0,-5,rician,none,42004750
4625,0,-5,rician,none,42004751
4626,0,-5,rician,none,42004752
4627,0,-5,rician,none,42004753
4628,0,-5,rician,none,42004754
4629,0,-5,rician,none,42004755
4630,0,-5,rician,none,42004756
4631,0,-5,rician,none,42004757
4632,0,-5,rician,none,42004758
4633,0,-5,rician,none,42004759
4634,0,-5,rician,none,42004760
4635,0,-5,rician,none,42004761
4636,0,-5,rician,none,42004762
4637,0,-5,rician,none,42004763
4638,0,-5,rician,none,42004764
4639,0,-5,rician,none,42004765
4640,0,-5,rician,none,42004766
4641,0,-5,rician,none,42004767
4642,0,-5,rician,none,42004768
4643,0,-5,rician,none,42004769
4644,0,-5,rician,none,42004770
4645,0,-5,rician,none,42004771
4646,0,-5,rician,none,42004772
4647,0,-5,rician,none,42004773
4648,0,-5,rician,none,42004774
4649,0,-5,rician,none,42004775
4650,0,-5,rician,none,42004776
4651,0,-5,rician,none,42004777
4652,0,-5,rician,none,42004778
4653,0,-5,rician,none,42004779
4654,0,-5,rician,none,42004780
4655,0,-5,rician,none,42004781
4656,0,-5,rician,none,42004782
4657,0,-5,rician,none,42004783
4658,0,-5,rician,none,42004784
4659,0,-5,rician,none,42004785
4660,0,-5,rician,none,42004786
4661,0,-5,rician,none,42004787
4662,0,-5,rician,none,42004788
4663,0,-5,rician,none,42004789
4664,0,-5,rician,none,42004790
4665,0,-5,rician,none,42004791
4666,0,-5,rician,none,42004792
4667,0,-5,rician,none,42004793
4668,0,-5,rician,none,42004794
4669,0,-5,rician,none,42004795
4670,0,-5,rician,none,42004796
4671,0,-5,rician,none,42004797
4672,0,-5,rician,none,42004798
4673,0,-5,rician,none,42004799
4674,0,-5,rician,none,42004800
4675,0,-5,rician,none,42004801
4676,0,-5,rician,none,42004802
4677,0,-5,rician,none,42004803
4678,0,-5,rician,none,42004804
4679,0,-5,rician,none,42004805
4680,0,-5,rician,none,42004806
4681,0,-5,rician,none,42004807
4682,0,-5,rician,none,42004808
4683,0,-5,rician,none,42004809
4684,0,-5,rician,none,42004810
4685,0,-5,rician,none,42004811
4686,0,-5,rician,none,42004812
4687,0,-5,rician,none,42004813
4688,0,-5,rician,none,42004814
4689,0,-5,rician,none,42004815
4690,0,-5,rician,none,42004816
4691,0,-5,rician,none,42004817
4692,0,-5,rician,none,42004818
4693,0,-5,rician,none,42004819
4694,0,-5,rician,none,42004820
4695,0,-5,rician,none,42004821
4696,0,-5,rician,none,42004822
4697,0,-5,rician,none,42004823
4698,0,-5,rician,none,42004824
4699,0,-5,rician,none,42004825
4700,0,-5,rician,none,42004826
4701,0,-5,rician,none,42004827
4702,0,-5,rician,none,42004828
4703,0,-5,rician,none,42004829
4704,0,-5,rician,none,42004830
4705,0,-5,rician,none,42004831
4706,0,-5,rician,none,42004832
4707,0,-5,rician,none,42004833
4708,0,-5,rician,none,42004834
4709,0,-5,rician,none,42004835
4710,0,-5,rician,none,42004836
4711,0,-5,rician,none,42004837
4712,0,-5,rician,none,42004838
4713,0,-5,rician,none,42004839
4714,0,-5,rician,none,42004840
4715,0,-5,rician,none,42004841
4716,0,-5,rician,none,42004842
4717,0,-5,rician,none,42004843
4718,0,-5,rician,none,42004844
4719,0,-5,rician,none,42004845
4720,0,-5,rician,none,42004846
4721,0,-5,rician,none,42004847
4722,0,-5,rician,none,42004848
4723,0,-5,rician,none,42004849
4724,0,-5,rician,none,42004850
4725,0,-5,rician,none,42004851
4726,0,-5,rician,none,42004852
4727,0,-5,rician,none,42004853
4728,0,-5,rician,none,42004854
4729,0,-5,rician,none,42004855
4730,0,-5,rician,none,42004856
4731,0,-5,rician,none,42004857
4732,0,-5,rician,none,42004858
4733,0,-5,rician,none,42004859
4734,0,-5,rician,none,42004860
4735,0,-5,rician,none,42004861
4736,0,-5,rician,none,42004862
4737,0,-5,rician,none,42004863
4738,0,-5,rician,none,42004864
4739,0,-5,rician,none,42004865
4740,0,-5,rician,none,42004866
4741,0,-5,rician,none,42004867
4742,0,-5,rician,none,42004868
4743,0,-5,rician,none,42004869
4744,0,-5,rician,none,42004870
4745,0,-5,rician,none,42004871
4746,0,-5,rician,none,42004872
4747,0,-5,rician,none,42004873
4748,0,-5,rician,none,42004874
4749,0,-5,rician,none,42004875
4750,0,-5,rician,none,42004876
4751,0,-5,rician,none,42004877
4752,0,-5,rician,none,42004878
4753,0,-5,rician,none,42004879
4754,0,-5,rician,none,42004880
4755,0,-5,rician,none,42004881
4756,0,-5,rician,none,42004882
4757,0,-5,rician,none,42004883
4758,0,-5,rician,none,42004884
4759,0,-5,rician,none,42004885
4760,0,-5,rician,none,42004886
4761,0,-5,rician,none,42004887
4762,0,-5,rician,none,42004888
4763,0,-5,rician,none,42004889
4764,0,-5,rician,none,42004890
4765,0,-5,rician,none,42004891
4766,0,-5,rician,none,42004892
4767,0,-5,rician,none,42004893
4768,0,-5,rician,none,42004894
4769,0,-5,rician,none,42004895
4770,0,-5,rician,none,42004896
4771,0,-5,rician,none,42004897
4772,0,-5,rician,none,42004898
4773,0,-5,rician,none,42004899
4774,0,-5,rician,none,42004900
4775,0,-5,rician,none,42004901
4776,0,-5,rician,none,42004902
4777,0,-5,rician,none,42004903
4778,0,-5,rician,none,42004904
4779,0,-5,rician,none,42004905
4780,0,-5,rician,none,42004906
4781,0,-5,rician,none,42004907
4782,0,-5,rician,none,42004908
4783,0,-5,rician,none,42004909
4784,0,-5,rician,none,42004910
4785,0,-5,rician,none,42004911
4786,0,-5,rician,none,42004912
4787,0,-5,rician,none,42004913
4788,0,-5,rician,none,42004914
4789,0,-5,rician,none,42004915
4790,0,-5,rician,none,42004916
4791,0,-5,rician,none,42004917
4792,0,-5,rician,none,42004918
4793,0,-5,rician,none,42004919
4794,0,-5,rician,none,42004920
4795,0,-5,rician,none,42004921
4796,0,-5,rician,none,42004922
4797,0,-5,rician,none,42004923
4798,0,-5,rician,none,42004924
4799,0,-5,rician,none,42004925
4800,1,0,awgn,bpsk,42004926
4801,1,0,awgn,qpsk,42004927
4802,1,0,awgn,qpsk,42004928
4803,1,0,awgn,qpsk,42004929
4804,1,0,awgn,qpsk,42004930
4805,1,0,awgn,bpsk,42004931
4806,1,0,awgn,bpsk,42004932
4807,1,0,awgn,qpsk,42004933
4808,1,0,awgn,bpsk,42004934
4809,1,0,awgn,bpsk,42004935
4810,1,0,awgn,16qam,42004936
4811,1,0,awgn,bpsk,42004937
4812,1,0,awgn,qpsk,42004938
4813,1,0,awgn,bpsk,42004939
4814,1,0,awgn,qpsk,42004940
4815,1,0,awgn,16qam,42004941
4816,1,0,awgn,16qam,42004942
4817,1,0,awgn,bpsk,42004943
4818,1,0,awgn,qpsk,42004944
4819,1,0,awgn,qpsk,42004945
4820,1,0,awgn,16qam,42004946
4821,1,0,awgn,bpsk,42004947
4822,1,0,awgn,bpsk,42004948
4823,1,0,awgn,16qam,42004949
4824,1,0,awgn,bpsk,42004950
4825,1,0,awgn,bpsk,42004951
4826,1,0,awgn,bpsk,42004952
4827,1,0,awgn,bpsk,42004953
4828,1,0,awgn,bpsk,42004954
4829,1,0,awgn,bpsk,42004955
4830,1,0,awgn,16qam,42004956
4831,1,0,awgn,bpsk,42004957
4832,1,0,awgn,bpsk,42004958
4833,1,0,awgn,bpsk,42004959
4834,1,0,awgn,16qam,42004960
4835,1,0,awgn,bpsk,42004961
4836,1,0,awgn,qpsk,42004962
4837,1,0,awgn,16qam,42004963
4838,1,0,awgn,16qam,42004964
4839,1,0,awgn,16qam,42004965
4840,1,0,awgn,qpsk,42004966
4841,1,0,awgn,16qam,42004967
4842,1,0,awgn,qpsk,42004968
4843,1,0,awgn,bpsk,42004969
4844,1,0,awgn,qpsk,42004970
4845,1,0,awgn,qpsk,42004971
4846,1,0,awgn,qpsk,42004972
4847,1,0,awgn,qpsk,42004973
4848,1,0,awgn,qpsk,42004974
4849,1,0,awgn,16qam,42004975
4850,1,0,awgn,bpsk,42004976
4851,1,0,awgn,16qam,42004977
4852,1,0,awgn,bpsk,42004978
4853,1,0,awgn,qpsk,42004979
4854,1,0,awgn,qpsk,42004980
4855,1,0,awgn,bpsk,42004981
4856,1,0,awgn,16qam,42004982
4857,1,0,awgn,16qam,42004983
4858,1,0,awgn,bpsk,42004984
4859,1,0,awgn,qpsk,42004985
4860,1,0,awgn,qpsk,42004986
4861,1,0,awgn,bpsk,42004987
4862,1,0,awgn,bpsk,42004988
4863,1,0,awgn,16qam,42004989
4864,1,0,awgn,bpsk,42004990
4865,1,0,awgn,bpsk,42004991
4866,1,0,awgn,bpsk,42004992
4867,1,0,awgn,qpsk,42004993
4868,1,0,awgn,16qam,42004994
4869,1,0,awgn,bpsk,42004995
4870,1,0,awgn,16qam,42004996
4871,1,0,awgn,bpsk,42004997
4872,1,0,awgn,bpsk,42004998
4873,1,0,awgn,qpsk,42004999
4874,1,0,awgn,16qam,42005000
4875,1,0,awgn,qpsk,42005001
4876,1,0,awgn,16qam,42005002
4877,1,0,awgn,qpsk,42005003
4878,1,0,awgn,bpsk,42005004
4879,1,0,awgn,bpsk,42005005
4880,1,0,awgn,qpsk,42005006
4881,1,0,awgn,bpsk,42005007
4882,1,0,awgn,bpsk,42005008
4883,1,0,awgn,bpsk,42005009
4884,1,0,awgn,16qam,42005010
4885,1,0,awgn,bpsk,42005011
4886,1,0,awgn,qpsk,42005012
4887,1,0,awgn,16qam,42005013
4888,1,0,awgn,qpsk,42005014
4889,1,0,awgn,16qam,42005015
4890,1,0,awgn,bpsk,42005016
4891,1,0,awgn,16qam,42005017
4892,1,0,awgn,16qam,42005018
4893,1,0,awgn,bpsk,42005019
4894,1,0,awgn,bpsk,42005020
4895,1,0,awgn,bpsk,42005021
4896,1,0,awgn,qpsk,42005022
4897,1,0,awgn,qpsk,42005023
4898,1,0,awgn,qpsk,42005024
4899,1,0,awgn,bpsk,42005025
4900,1,0,awgn,bpsk,42005026
4901,1,0,awgn,qpsk,42005027
4902,1,0,awgn,16qam,42005028
4903,1,0,awgn,qpsk,42005029
4904,1,0,awgn,16qam,42005030
4905,1,0,awgn,bpsk,42005031
4906,1,0,awgn,qpsk,42005032
4907,1,0,awgn,bpsk,42005033
4908,1,0,awgn,qpsk,42005034
4909,1,0,awgn,bpsk,42005035
4910,1,0,awgn,qpsk,42005036
4911,1,0,awgn,16qam,42005037
4912,1,0,awgn,16qam,42005038
4913,1,0,awgn,bpsk,42005039
4914,1,0,awgn,bpsk,42005040
4915,1,0,awgn,bpsk,42005041
4916,1,0,awgn,qpsk,42005042
4917,1,0,awgn,16qam,42005043
4918,1,0,awgn,16qam,42005044
4919,1,0,awgn,16qam,42005045
4920,1,0,awgn,bpsk,42005046
4921,1,0,awgn,qpsk,42005047
4922,1,0,awgn,16qam,42005048
4923,1,0,awgn,bpsk,42005049
4924,1,0,awgn,16qam,42005050
4925,1,0,awgn,16qam,42005051
4926,1,0,awgn,qpsk,42005052
4927,1,0,awgn,bpsk,42005053
4928,1,0,awgn,bpsk,42005054
4929,1,0,awgn,qpsk,42005055
4930,1,0,awgn,16qam,42005056
4931,1,0,awgn,16qam,42005057
4932,1,0,awgn,bpsk,42005058
4933,1,0,awgn,bpsk,42005059
4934,1,0,awgn,16qam,42005060
4935,1,0,awgn,16qam,42005061
4936,1,0,awgn,16qam,42005062
4937,1,0,awgn,qpsk,42005063
4938,1,0,awgn,bpsk,42005064
4939,1,0,awgn,16qam,42005065
4940,1,0,awgn,16qam,42005066
4941,1,0,awgn,bpsk,42005067
4942,1,0,awgn,bpsk,42005068
4943,1,0,awgn,16qam,42005069
4944,1,0,awgn,qpsk,42005070
4945,1,0,awgn,qpsk,42005071
4946,1,0,awgn,16qam,42005072
4947,1,0,awgn,16qam,42005073
4948,1,0,awgn,bpsk,42005074
4949,1,0,awgn,16qam,42005075
4950,1,0,awgn,bpsk,42005076
4951,1,0,awgn,bpsk,42005077
4952,1,0,awgn,bpsk,42005078
4953,1,0,awgn,bpsk,42005079
4954,1,0,awgn,qpsk,42005080
4955,1,0,awgn,bpsk,42005081
4956,1,0,awgn,qpsk,42005082
4957,1,0,awgn,bpsk,42005083
4958,1,0,awgn,bpsk,42005084
4959,1,0,awgn,16qam,42005085
4960,1,0,awgn,16qam,42005086
4961,1,0,awgn,bpsk,42005087
4962,1,0,awgn,qpsk,42005088
4963,1,0,awgn,16qam,42005089
4964,1,0,awgn,bpsk,42005090
4965,1,0,awgn,16qam,42005091
4966,1,0,awgn,16qam,42005092
4967,1,0,awgn,bpsk,42005093
4968,1,0,awgn,bpsk,42005094
4969,1,0,awgn,bpsk,42005095
4970,1,0,awgn,16qam,42005096
4971,1,0,awgn,16qam,42005097
4972,1,0,awgn,qpsk,42005098
4973,1,0,awgn,qpsk,42005099
4974,1,0,awgn,bpsk,42005100
4975,1,0,awgn,16qam,42005101
4976,1,0,awgn,16qam,42005102
4977,1,0,awgn,qpsk,42005103
4978,1,0,awgn,qpsk,42005104
4979,1,0,awgn,bpsk,42005105
4980,1,0,awgn,16qam,42005106
4981,1,0,awgn,bpsk,42005107
4982,1,0,awgn,qpsk,42005108
4983,1,0,awgn,bpsk,42005109
4984,1,0,awgn,16qam,42005110
4985,1,0,awgn,16qam,42005111
4986,1,0,awgn,qpsk,42005112
4987,1,0,awgn,qpsk,42005113
4988,1,0,awgn,16qam,42005114
4989,1,0,awgn,bpsk,42005115
4990,1,0,awgn,bpsk,42005116
4991,1,0,awgn,bpsk,42005117
4992,1,0,awgn,bpsk,42005118
4993,1,0,awgn,qpsk,42005119
4994,1,0,awgn,qpsk,42005120
4995,1,0,awgn,16qam,42005121
4996,1,0,awgn,bpsk,42005122
4997,1,0,awgn,qpsk,42005123
4998,1,0,awgn,bpsk,42005124
4999,1,0,awgn,16qam,42005125
5000,0,0,awgn,none,42005126
5001,0,0,awgn,none,42005127
5002,0,0,awgn,none,42005128
5003,0,0,awgn,none,42005129
5004,0,0,awgn,none,42005130
5005,0,0,awgn,none,42005131
5006,0,0,awgn,none,42005132
5007,0,0,awgn,none,42005133
5008,0,0,awgn,none,42005134
5009,0,0,awgn,none,42005135
5010,0,0,awgn,none,42005136
5011,0,0,awgn,none,42005137
5012,0,0,awgn,none,42005138
5013,0,0,awgn,none,42005139
5014,0,0,awgn,none,42005140
5015,0,0,awgn,none,42005141
5016,0,0,awgn,none,42005142
5017,0,0,awgn,none,42005143
5018,0,0,awgn,none,42005144
5019,0,0,awgn,none,42005145
5020,0,0,awgn,none,42005146
5021,0,0,awgn,none,42005147
5022,0,0,awgn,none,42005148
5023,0,0,awgn,none,42005149
5024,0,0,awgn,none,42005150
5025,0,0,awgn,none,42005151
5026,0,0,awgn,none,42005152
5027,0,0,awgn,none,42005153
5028,0,0,awgn,none,42005154
5029,0,0,awgn,none,42005155
5030,0,0,awgn,none,42005156
5031,0,0,awgn,none,42005157
5032,0,0,awgn,none,42005158
5033,0,0,awgn,none,42005159
5034,0,0,awgn,none,42005160
5035,0,0,awgn,none,42005161
5036,0,0,awgn,none,42005162
5037,0,0,awgn,none,42005163
5038,0,0,awgn,none,42005164
5039,0,0,awgn,none,42005165
5040,0,0,awgn,none,42005166
5041,0,0,awgn,none,42005167
5042,0,0,awgn,none,42005168
5043,0,0,awgn,none,42005169
5044,0,0,awgn,none,42005170
5045,0,0,awgn,none,42005171
5046,0,0,awgn,none,42005172
5047,0,0,awgn,none,42005173
5048,0,0,awgn,none,42005174
5049,0,0,awgn,none,42005175
5050,0,0,awgn,none,42005176
5051,0,0,awgn,none,42005177
5052,0,0,awgn,none,42005178
5053,0,0,awgn,none,42005179
5054,0,0,awgn,none,42005180
5055,0,0,awgn,none,42005181
5056,0,0,awgn,none,42005182
5057,0,0,awgn,none,42005183
5058,0,0,awgn,none,42005184
5059,0,0,awgn,none,42005185
5060,0,0,awgn,none,42005186
5061,0,0,awgn,none,42005187
5062,0,0,awgn,none,42005188
5063,0,0,awgn,none,42005189
5064,0,0,awgn,none,42005190
5065,0,0,awgn,none,42005191
5066,0,0,awgn,none,42005192
5067,0,0,awgn,none,42005193
5068,0,0,awgn,none,42005194
5069,0,0,awgn,none,42005195
5070,0,0,awgn,none,42005196
5071,0,0,awgn,none,42005197
5072,0,0,awgn,none,42005198
5073,0,0,awgn,none,42005199
5074,0,0,awgn,none,42005200
5075,0,0,awgn,none,42005201
5076,0,0,awgn,none,42005202
5077,0,0,awgn,none,42005203
5078,0,0,awgn,none,42005204
5079,0,0,awgn,none,42005205
5080,0,0,awgn,none,42005206
5081,0,0,awgn,none,42005207
5082,0,0,awgn,none,42005208
5083,0,0,awgn,none,42005209
5084,0,0,awgn,none,42005210
5085,0,0,awgn,none,42005211
5086,0,0,awgn,none,42005212
5087,0,0,awgn,none,42005213
5088,0,0,awgn,none,42005214
5089,0,0,awgn,none,42005215
5090,0,0,awgn,none,42005216
5091,0,0,awgn,none,42005217
5092,0,0,awgn,none,42005218
5093,0,0,awgn,none,42005219
5094,0,0,awgn,none,42005220
5095,0,0,awgn,none,42005221
5096,0,0,awgn,none,42005222
5097,0,0,awgn,none,42005223
5098,0,0,awgn,none,42005224
5099,0,0,awgn,none,42005225
5100,0,0,awgn,none,42005226
5101,0,0,awgn,none,42005227
5102,0,0,awgn,none,42005228
5103,0,0,awgn,none,42005229
5104,0,0,awgn,none,42005230
5105,0,0,awgn,none,42005231
5106,0,0,awgn,none,42005232
5107,0,0,awgn,none,42005233
5108,0,0,awgn,none,42005234
5109,0,0,awgn,none,42005235
5110,0,0,awgn,none,42005236
5111,0,0,awgn,none,42005237
5112,0,0,awgn,none,42005238
5113,0,0,awgn,none,42005239
5114,0,0,awgn,none,42005240
5115,0,0,awgn,none,42005241
5116,0,0,awgn,none,42005242
5117,0,0,awgn,none,42005243
5118,0,0,awgn,none,42005244
5119,0,0,awgn,none,42005245
5120,0,0,awgn,none,42005246
5121,0,0,awgn,none,42005247
5122,0,0,awgn,none,42005248
5123,0,0,awgn,none,42005249
5124,0,0,awgn,none,42005250
5125,0,0,awgn,none,42005251
5126,0,0,awgn,none,42005252
5127,0,0,awgn,none,42005253
5128,0,0,awgn,none,42005254
5129,0,0,awgn,none,42005255
5130,0,0,awgn,none,42005256
5131,0,0,awgn,none,42005257
5132,0,0,awgn,none,42005258
5133,0,0,awgn,none,42005259
5134,0,0,awgn,none,42005260
5135,0,0,awgn,none,42005261
5136,0,0,awgn,none,42005262
5137,0,0,awgn,none,42005263
5138,0,0,awgn,none,42005264
5139,0,0,awgn,none,42005265
5140,0,0,awgn,none,42005266
5141,0,0,awgn,none,42005267
5142,0,0,awgn,none,42005268
5143,0,0,awgn,none,42005269
5144,0,0,awgn,none,42005270
5145,0,0,awgn,none,42005271
5146,0,0,awgn,none,42005272
